ticker,event_ticker,title,status,result,strike,volume,close_time,expiration_time
KXETH15M-25DEC151445-45,KXETH15M-25DEC151445,"ETH price up in next 15 mins?",finalized,no,,61,2025-12-15T19:45:00Z,2025-12-22T19:45:00Z
KXETH15M-25DEC151430-30,KXETH15M-25DEC151430,"ETH price up in next 15 mins?",finalized,yes,,141,2025-12-15T19:30:00Z,2025-12-22T19:30:00Z
KXETH15M-25DEC151415-15,KXETH15M-25DEC151415,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T19:15:00Z,2025-12-22T19:15:00Z
KXETH15M-25DEC151400-00,KXETH15M-25DEC151400,"ETH price up in next 15 mins?",finalized,yes,,2,2025-12-15T19:00:00Z,2025-12-22T19:00:00Z
KXETH15M-25DEC151345-45,KXETH15M-25DEC151345,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T18:45:00Z,2025-12-22T18:45:00Z
KXETH15M-25DEC151330-30,KXETH15M-25DEC151330,"ETH price up in next 15 mins?",finalized,no,,11,2025-12-15T18:30:00Z,2025-12-22T18:30:00Z
KXETH15M-25DEC151315-15,KXETH15M-25DEC151315,"ETH price up in next 15 mins?",finalized,yes,,200,2025-12-15T18:15:00Z,2025-12-22T18:15:00Z
KXETH15M-25DEC151300-00,KXETH15M-25DEC151300,"ETH price up in next 15 mins?",finalized,no,,227,2025-12-15T18:00:00Z,2025-12-22T18:00:00Z
KXETH15M-25DEC151245-45,KXETH15M-25DEC151245,"ETH price up in next 15 mins?",finalized,no,,70,2025-12-15T17:45:00Z,2025-12-22T17:45:00Z
KXETH15M-25DEC151230-30,KXETH15M-25DEC151230,"ETH price up in next 15 mins?",finalized,no,,25,2025-12-15T17:30:00Z,2025-12-22T17:30:00Z
KXETH15M-25DEC151215-15,KXETH15M-25DEC151215,"ETH price up in next 15 mins?",finalized,no,,20,2025-12-15T17:15:00Z,2025-12-22T17:15:00Z
KXETH15M-25DEC151200-00,KXETH15M-25DEC151200,"ETH price up in next 15 mins?",finalized,yes,,332,2025-12-15T17:00:00Z,2025-12-22T17:00:00Z
KXETH15M-25DEC151145-45,KXETH15M-25DEC151145,"ETH price up in next 15 mins?",finalized,no,,277,2025-12-15T16:45:00Z,2025-12-22T16:45:00Z
KXETH15M-25DEC151130-30,KXETH15M-25DEC151130,"ETH price up in next 15 mins?",finalized,yes,,58,2025-12-15T16:30:00Z,2025-12-22T16:30:00Z
KXETH15M-25DEC151115-15,KXETH15M-25DEC151115,"ETH price up in next 15 mins?",finalized,no,,4,2025-12-15T16:15:00Z,2025-12-22T16:15:00Z
KXETH15M-25DEC151100-00,KXETH15M-25DEC151100,"ETH price up in next 15 mins?",finalized,yes,,11,2025-12-15T16:00:00Z,2025-12-22T16:00:00Z
KXETH15M-25DEC151045-45,KXETH15M-25DEC151045,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-15T15:45:00Z,2025-12-22T15:45:00Z
KXETH15M-25DEC151030-30,KXETH15M-25DEC151030,"ETH price up in next 15 mins?",finalized,no,,5,2025-12-15T15:30:00Z,2025-12-22T15:30:00Z
KXETH15M-25DEC151015-15,KXETH15M-25DEC151015,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T15:15:00Z,2025-12-22T15:15:00Z
KXETH15M-25DEC151000-00,KXETH15M-25DEC151000,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T15:00:00Z,2025-12-22T15:00:00Z
KXETH15M-25DEC150945-45,KXETH15M-25DEC150945,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T14:45:00Z,2025-12-22T14:45:00Z
KXETH15M-25DEC150930-30,KXETH15M-25DEC150930,"ETH price up in next 15 mins?",finalized,no,,219,2025-12-15T14:30:00Z,2025-12-22T14:30:00Z
KXETH15M-25DEC150915-15,KXETH15M-25DEC150915,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-15T14:15:00Z,2025-12-22T14:15:00Z
KXETH15M-25DEC150000-00,KXETH15M-25DEC150000,"ETH price up in next 15 mins?",finalized,yes,,283,2025-12-15T05:00:00Z,2025-12-22T05:00:00Z
KXETH15M-25DEC142345-45,KXETH15M-25DEC142345,"ETH price up in next 15 mins?",finalized,yes,,114,2025-12-15T04:45:00Z,2025-12-22T04:45:00Z
KXETH15M-25DEC142330-30,KXETH15M-25DEC142330,"ETH price up in next 15 mins?",finalized,no,,193,2025-12-15T04:30:00Z,2025-12-22T04:30:00Z
KXETH15M-25DEC142315-15,KXETH15M-25DEC142315,"ETH price up in next 15 mins?",finalized,yes,,14,2025-12-15T04:15:00Z,2025-12-22T04:15:00Z
KXETH15M-25DEC142300-00,KXETH15M-25DEC142300,"ETH price up in next 15 mins?",finalized,no,,60,2025-12-15T04:00:00Z,2025-12-22T04:00:00Z
KXETH15M-25DEC142245-45,KXETH15M-25DEC142245,"ETH price up in next 15 mins?",finalized,no,,3,2025-12-15T03:45:00Z,2025-12-22T03:45:00Z
KXETH15M-25DEC142230-30,KXETH15M-25DEC142230,"ETH price up in next 15 mins?",finalized,no,,299,2025-12-15T03:30:00Z,2025-12-22T03:30:00Z
KXETH15M-25DEC142215-15,KXETH15M-25DEC142215,"ETH price up in next 15 mins?",finalized,no,,1034,2025-12-15T03:15:00Z,2025-12-22T03:15:00Z
KXETH15M-25DEC142200-00,KXETH15M-25DEC142200,"ETH price up in next 15 mins?",finalized,no,,37,2025-12-15T03:00:00Z,2025-12-22T03:00:00Z
KXETH15M-25DEC142145-45,KXETH15M-25DEC142145,"ETH price up in next 15 mins?",finalized,no,,4,2025-12-15T02:45:00Z,2025-12-22T02:45:00Z
KXETH15M-25DEC142130-30,KXETH15M-25DEC142130,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-15T02:30:00Z,2025-12-22T02:30:00Z
KXETH15M-25DEC142115-15,KXETH15M-25DEC142115,"ETH price up in next 15 mins?",finalized,yes,,138,2025-12-15T02:15:00Z,2025-12-22T02:15:00Z
KXETH15M-25DEC142100-00,KXETH15M-25DEC142100,"ETH price up in next 15 mins?",finalized,yes,,4,2025-12-15T02:00:00Z,2025-12-22T02:00:00Z
KXETH15M-25DEC142045-45,KXETH15M-25DEC142045,"ETH price up in next 15 mins?",finalized,yes,,14,2025-12-15T01:45:00Z,2025-12-22T01:45:00Z
KXETH15M-25DEC142030-30,KXETH15M-25DEC142030,"ETH price up in next 15 mins?",finalized,yes,,13,2025-12-15T01:30:00Z,2025-12-22T01:30:00Z
KXETH15M-25DEC142015-15,KXETH15M-25DEC142015,"ETH price up in next 15 mins?",finalized,yes,,33,2025-12-15T01:15:00Z,2025-12-22T01:15:00Z
KXETH15M-25DEC142000-00,KXETH15M-25DEC142000,"ETH price up in next 15 mins?",finalized,yes,,10,2025-12-15T01:00:00Z,2025-12-22T01:00:00Z
KXETH15M-25DEC141945-45,KXETH15M-25DEC141945,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T00:45:00Z,2025-12-22T00:45:00Z
KXETH15M-25DEC141930-30,KXETH15M-25DEC141930,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-15T00:30:00Z,2025-12-22T00:30:00Z
KXETH15M-25DEC141915-15,KXETH15M-25DEC141915,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-15T00:15:00Z,2025-12-22T00:15:00Z
KXETH15M-25DEC141900-00,KXETH15M-25DEC141900,"ETH price up in next 15 mins?",finalized,yes,,60,2025-12-15T00:00:00Z,2025-12-22T00:00:00Z
KXETH15M-25DEC141845-45,KXETH15M-25DEC141845,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-14T23:45:00Z,2025-12-21T23:45:00Z
KXETH15M-25DEC141830-30,KXETH15M-25DEC141830,"ETH price up in next 15 mins?",finalized,no,,65,2025-12-14T23:30:00Z,2025-12-21T23:30:00Z
KXETH15M-25DEC141815-15,KXETH15M-25DEC141815,"ETH price up in next 15 mins?",finalized,no,,100,2025-12-14T23:15:00Z,2025-12-21T23:15:00Z
KXETH15M-25DEC141800-00,KXETH15M-25DEC141800,"ETH price up in next 15 mins?",finalized,yes,,61,2025-12-14T23:00:00Z,2025-12-21T23:00:00Z
KXETH15M-25DEC141745-45,KXETH15M-25DEC141745,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-14T22:45:00Z,2025-12-21T22:45:00Z
KXETH15M-25DEC141730-30,KXETH15M-25DEC141730,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-14T22:30:00Z,2025-12-21T22:30:00Z
KXETH15M-25DEC141715-15,KXETH15M-25DEC141715,"ETH price up in next 15 mins?",finalized,no,,1,2025-12-14T22:15:00Z,2025-12-21T22:15:00Z
KXETH15M-25DEC141700-00,KXETH15M-25DEC141700,"ETH price up in next 15 mins?",finalized,no,,837,2025-12-14T22:00:00Z,2025-12-21T22:00:00Z
KXETH15M-25DEC141645-45,KXETH15M-25DEC141645,"ETH price up in next 15 mins?",finalized,no,,3,2025-12-14T21:45:00Z,2025-12-21T21:45:00Z
KXETH15M-25DEC141630-30,KXETH15M-25DEC141630,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-14T21:30:00Z,2025-12-21T21:30:00Z
KXETH15M-25DEC141615-15,KXETH15M-25DEC141615,"ETH price up in next 15 mins?",finalized,yes,,29,2025-12-14T21:15:00Z,2025-12-21T21:15:00Z
KXETH15M-25DEC141600-00,KXETH15M-25DEC141600,"ETH price up in next 15 mins?",finalized,no,,105,2025-12-14T21:00:00Z,2025-12-21T21:00:00Z
KXETH15M-25DEC141545-45,KXETH15M-25DEC141545,"ETH price up in next 15 mins?",finalized,yes,,41,2025-12-14T20:45:00Z,2025-12-21T20:45:00Z
KXETH15M-25DEC141530-30,KXETH15M-25DEC141530,"ETH price up in next 15 mins?",finalized,no,,326,2025-12-14T20:30:00Z,2025-12-21T20:30:00Z
KXETH15M-25DEC141515-15,KXETH15M-25DEC141515,"ETH price up in next 15 mins?",finalized,no,,23,2025-12-14T20:15:00Z,2025-12-21T20:15:00Z
KXETH15M-25DEC141500-00,KXETH15M-25DEC141500,"ETH price up in next 15 mins?",finalized,yes,,19,2025-12-14T20:00:00Z,2025-12-21T20:00:00Z
KXETH15M-25DEC141445-45,KXETH15M-25DEC141445,"ETH price up in next 15 mins?",finalized,no,,1,2025-12-14T19:45:00Z,2025-12-21T19:45:00Z
KXETH15M-25DEC141430-30,KXETH15M-25DEC141430,"ETH price up in next 15 mins?",finalized,yes,,405,2025-12-14T19:30:00Z,2025-12-21T19:30:00Z
KXETH15M-25DEC141415-15,KXETH15M-25DEC141415,"ETH price up in next 15 mins?",finalized,no,,35,2025-12-14T19:15:00Z,2025-12-21T19:15:00Z
KXETH15M-25DEC141400-00,KXETH15M-25DEC141400,"ETH price up in next 15 mins?",finalized,yes,,10,2025-12-14T19:00:00Z,2025-12-21T19:00:00Z
KXETH15M-25DEC141345-45,KXETH15M-25DEC141345,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-14T18:45:00Z,2025-12-21T18:45:00Z
KXETH15M-25DEC141330-30,KXETH15M-25DEC141330,"ETH price up in next 15 mins?",finalized,no,,60,2025-12-14T18:30:00Z,2025-12-21T18:30:00Z
KXETH15M-25DEC141315-15,KXETH15M-25DEC141315,"ETH price up in next 15 mins?",finalized,yes,,10,2025-12-14T18:15:00Z,2025-12-21T18:15:00Z
KXETH15M-25DEC141300-00,KXETH15M-25DEC141300,"ETH price up in next 15 mins?",finalized,yes,,401,2025-12-14T18:00:00Z,2025-12-21T18:00:00Z
KXETH15M-25DEC141245-45,KXETH15M-25DEC141245,"ETH price up in next 15 mins?",finalized,yes,,165,2025-12-14T17:45:00Z,2025-12-21T17:45:00Z
KXETH15M-25DEC141230-30,KXETH15M-25DEC141230,"ETH price up in next 15 mins?",finalized,yes,,145,2025-12-14T17:30:00Z,2025-12-21T17:30:00Z
KXETH15M-25DEC141215-15,KXETH15M-25DEC141215,"ETH price up in next 15 mins?",finalized,no,,72,2025-12-14T17:15:00Z,2025-12-21T17:15:00Z
KXETH15M-25DEC141200-00,KXETH15M-25DEC141200,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-14T17:00:00Z,2025-12-21T17:00:00Z
KXETH15M-25DEC141145-45,KXETH15M-25DEC141145,"ETH price up in next 15 mins?",finalized,no,,1,2025-12-14T16:45:00Z,2025-12-21T16:45:00Z
KXETH15M-25DEC141130-30,KXETH15M-25DEC141130,"ETH price up in next 15 mins?",finalized,yes,,94,2025-12-14T16:30:00Z,2025-12-21T16:30:00Z
KXETH15M-25DEC141115-15,KXETH15M-25DEC141115,"ETH price up in next 15 mins?",finalized,no,,1,2025-12-14T16:15:00Z,2025-12-21T16:15:00Z
KXETH15M-25DEC141100-00,KXETH15M-25DEC141100,"ETH price up in next 15 mins?",finalized,no,,121,2025-12-14T16:00:00Z,2025-12-21T16:00:00Z
KXETH15M-25DEC141045-45,KXETH15M-25DEC141045,"ETH price up in next 15 mins?",finalized,yes,,60,2025-12-14T15:45:00Z,2025-12-21T15:45:00Z
KXETH15M-25DEC141030-30,KXETH15M-25DEC141030,"ETH price up in next 15 mins?",finalized,yes,,7,2025-12-14T15:30:00Z,2025-12-21T15:30:00Z
KXETH15M-25DEC141015-15,KXETH15M-25DEC141015,"ETH price up in next 15 mins?",finalized,no,,284,2025-12-14T15:15:00Z,2025-12-21T15:15:00Z
KXETH15M-25DEC141000-00,KXETH15M-25DEC141000,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-14T15:00:00Z,2025-12-21T15:00:00Z
KXETH15M-25DEC140945-45,KXETH15M-25DEC140945,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-14T14:45:00Z,2025-12-21T14:45:00Z
KXETH15M-25DEC140930-30,KXETH15M-25DEC140930,"ETH price up in next 15 mins?",finalized,no,,275,2025-12-14T14:30:00Z,2025-12-21T14:30:00Z
KXETH15M-25DEC140915-15,KXETH15M-25DEC140915,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-14T14:15:00Z,2025-12-21T14:15:00Z
KXETH15M-25DEC140000-00,KXETH15M-25DEC140000,"ETH price up in next 15 mins?",finalized,yes,,148,2025-12-14T05:00:00Z,2025-12-21T05:00:00Z
KXETH15M-25DEC132345-45,KXETH15M-25DEC132345,"ETH price up in next 15 mins?",finalized,no,,185,2025-12-14T04:45:00Z,2025-12-21T04:45:00Z
KXETH15M-25DEC132330-30,KXETH15M-25DEC132330,"ETH price up in next 15 mins?",finalized,no,,1401,2025-12-14T04:30:00Z,2025-12-21T04:30:00Z
KXETH15M-25DEC132315-15,KXETH15M-25DEC132315,"ETH price up in next 15 mins?",finalized,yes,,176,2025-12-14T04:15:00Z,2025-12-21T04:15:00Z
KXETH15M-25DEC132300-00,KXETH15M-25DEC132300,"ETH price up in next 15 mins?",finalized,no,,1048,2025-12-14T04:00:00Z,2025-12-21T04:00:00Z
KXETH15M-25DEC132245-45,KXETH15M-25DEC132245,"ETH price up in next 15 mins?",finalized,no,,9,2025-12-14T03:45:00Z,2025-12-21T03:45:00Z
KXETH15M-25DEC132230-30,KXETH15M-25DEC132230,"ETH price up in next 15 mins?",finalized,no,,2,2025-12-14T03:30:00Z,2025-12-21T03:30:00Z
KXETH15M-25DEC132215-15,KXETH15M-25DEC132215,"ETH price up in next 15 mins?",finalized,no,,251,2025-12-14T03:15:00Z,2025-12-21T03:15:00Z
KXETH15M-25DEC132200-00,KXETH15M-25DEC132200,"ETH price up in next 15 mins?",finalized,yes,,78,2025-12-14T03:00:00Z,2025-12-21T03:00:00Z
KXETH15M-25DEC132145-45,KXETH15M-25DEC132145,"ETH price up in next 15 mins?",finalized,no,,68,2025-12-14T02:45:00Z,2025-12-21T02:45:00Z
KXETH15M-25DEC132130-30,KXETH15M-25DEC132130,"ETH price up in next 15 mins?",finalized,yes,,50,2025-12-14T02:30:00Z,2025-12-21T02:30:00Z
KXETH15M-25DEC132115-15,KXETH15M-25DEC132115,"ETH price up in next 15 mins?",finalized,yes,,1,2025-12-14T02:15:00Z,2025-12-21T02:15:00Z
KXETH15M-25DEC132100-00,KXETH15M-25DEC132100,"ETH price up in next 15 mins?",finalized,yes,,293,2025-12-14T02:00:00Z,2025-12-21T02:00:00Z
KXETH15M-25DEC132045-45,KXETH15M-25DEC132045,"ETH price up in next 15 mins?",finalized,no,,42,2025-12-14T01:45:00Z,2025-12-21T01:45:00Z
KXETH15M-25DEC132030-30,KXETH15M-25DEC132030,"ETH price up in next 15 mins?",finalized,yes,,134,2025-12-14T01:30:00Z,2025-12-21T01:30:00Z
KXETH15M-25DEC132015-15,KXETH15M-25DEC132015,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-14T01:15:00Z,2025-12-21T01:15:00Z
KXETH15M-25DEC132000-00,KXETH15M-25DEC132000,"ETH price up in next 15 mins?",finalized,yes,,165,2025-12-14T01:00:00Z,2025-12-21T01:00:00Z
KXETH15M-25DEC131945-45,KXETH15M-25DEC131945,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-14T00:45:00Z,2025-12-21T00:45:00Z
KXETH15M-25DEC131930-30,KXETH15M-25DEC131930,"ETH price up in next 15 mins?",finalized,yes,,150,2025-12-14T00:30:00Z,2025-12-21T00:30:00Z
KXETH15M-25DEC131915-15,KXETH15M-25DEC131915,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-14T00:15:00Z,2025-12-21T00:15:00Z
KXETH15M-25DEC131900-00,KXETH15M-25DEC131900,"ETH price up in next 15 mins?",finalized,yes,,15,2025-12-14T00:00:00Z,2025-12-21T00:00:00Z
KXETH15M-25DEC131845-45,KXETH15M-25DEC131845,"ETH price up in next 15 mins?",finalized,yes,,225,2025-12-13T23:45:00Z,2025-12-20T23:45:00Z
KXETH15M-25DEC131830-30,KXETH15M-25DEC131830,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-13T23:30:00Z,2025-12-20T23:30:00Z
KXETH15M-25DEC131815-15,KXETH15M-25DEC131815,"ETH price up in next 15 mins?",finalized,yes,,54,2025-12-13T23:15:00Z,2025-12-20T23:15:00Z
KXETH15M-25DEC131800-00,KXETH15M-25DEC131800,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-13T23:00:00Z,2025-12-20T23:00:00Z
KXETH15M-25DEC131745-45,KXETH15M-25DEC131745,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-13T22:45:00Z,2025-12-20T22:45:00Z
KXETH15M-25DEC131730-30,KXETH15M-25DEC131730,"ETH price up in next 15 mins?",finalized,yes,,4,2025-12-13T22:30:00Z,2025-12-20T22:30:00Z
KXETH15M-25DEC131715-15,KXETH15M-25DEC131715,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-13T22:15:00Z,2025-12-20T22:15:00Z
KXETH15M-25DEC130000-00,KXETH15M-25DEC130000,"ETH price up in next 15 mins?",finalized,no,,44,2025-12-13T05:00:00Z,2025-12-20T05:00:00Z
KXETH15M-25DEC122345-45,KXETH15M-25DEC122345,"ETH price up in next 15 mins?",finalized,yes,,44,2025-12-13T04:45:00Z,2025-12-20T04:45:00Z
KXETH15M-25DEC122330-30,KXETH15M-25DEC122330,"ETH price up in next 15 mins?",finalized,no,,6,2025-12-13T04:30:00Z,2025-12-20T04:30:00Z
KXETH15M-25DEC122315-15,KXETH15M-25DEC122315,"ETH price up in next 15 mins?",finalized,no,,42,2025-12-13T04:15:00Z,2025-12-20T04:15:00Z
KXETH15M-25DEC122300-00,KXETH15M-25DEC122300,"ETH price up in next 15 mins?",finalized,no,,88,2025-12-13T04:00:00Z,2025-12-20T04:00:00Z
KXETH15M-25DEC122245-45,KXETH15M-25DEC122245,"ETH price up in next 15 mins?",finalized,yes,,15,2025-12-13T03:45:00Z,2025-12-20T03:45:00Z
KXETH15M-25DEC122230-30,KXETH15M-25DEC122230,"ETH price up in next 15 mins?",finalized,yes,,30,2025-12-13T03:30:00Z,2025-12-20T03:30:00Z
KXETH15M-25DEC122215-15,KXETH15M-25DEC122215,"ETH price up in next 15 mins?",finalized,yes,,16,2025-12-13T03:15:00Z,2025-12-20T03:15:00Z
KXETH15M-25DEC122200-00,KXETH15M-25DEC122200,"ETH price up in next 15 mins?",finalized,no,,39,2025-12-13T03:00:00Z,2025-12-20T03:00:00Z
KXETH15M-25DEC122145-45,KXETH15M-25DEC122145,"ETH price up in next 15 mins?",finalized,no,,9,2025-12-13T02:45:00Z,2025-12-20T02:45:00Z
KXETH15M-25DEC122130-30,KXETH15M-25DEC122130,"ETH price up in next 15 mins?",finalized,yes,,9,2025-12-13T02:30:00Z,2025-12-20T02:30:00Z
KXETH15M-25DEC122115-15,KXETH15M-25DEC122115,"ETH price up in next 15 mins?",finalized,yes,,10,2025-12-13T02:15:00Z,2025-12-20T02:15:00Z
KXETH15M-25DEC122100-00,KXETH15M-25DEC122100,"ETH price up in next 15 mins?",finalized,yes,,47,2025-12-13T02:00:00Z,2025-12-20T02:00:00Z
KXETH15M-25DEC122045-45,KXETH15M-25DEC122045,"ETH price up in next 15 mins?",finalized,no,,24,2025-12-13T01:45:00Z,2025-12-20T01:45:00Z
KXETH15M-25DEC122030-30,KXETH15M-25DEC122030,"ETH price up in next 15 mins?",finalized,yes,,28,2025-12-13T01:30:00Z,2025-12-20T01:30:00Z
KXETH15M-25DEC122015-15,KXETH15M-25DEC122015,"ETH price up in next 15 mins?",finalized,yes,,44,2025-12-13T01:15:00Z,2025-12-20T01:15:00Z
KXETH15M-25DEC122000-00,KXETH15M-25DEC122000,"ETH price up in next 15 mins?",finalized,yes,,149,2025-12-13T01:00:00Z,2025-12-20T01:00:00Z
KXETH15M-25DEC121945-45,KXETH15M-25DEC121945,"ETH price up in next 15 mins?",finalized,no,,127,2025-12-13T00:45:00Z,2025-12-20T00:45:00Z
KXETH15M-25DEC121930-30,KXETH15M-25DEC121930,"ETH price up in next 15 mins?",finalized,no,,27,2025-12-13T00:30:00Z,2025-12-20T00:30:00Z
KXETH15M-25DEC121915-15,KXETH15M-25DEC121915,"ETH price up in next 15 mins?",finalized,yes,,25,2025-12-13T00:15:00Z,2025-12-20T00:15:00Z
KXETH15M-25DEC121900-00,KXETH15M-25DEC121900,"ETH price up in next 15 mins?",finalized,no,,49,2025-12-13T00:00:00Z,2025-12-20T00:00:00Z
KXETH15M-25DEC121845-45,KXETH15M-25DEC121845,"ETH price up in next 15 mins?",finalized,no,,251,2025-12-12T23:45:00Z,2025-12-19T23:45:00Z
KXETH15M-25DEC121830-30,KXETH15M-25DEC121830,"ETH price up in next 15 mins?",finalized,no,,418,2025-12-12T23:30:00Z,2025-12-19T23:30:00Z
KXETH15M-25DEC121815-15,KXETH15M-25DEC121815,"ETH price up in next 15 mins?",finalized,yes,,33,2025-12-12T23:15:00Z,2025-12-19T23:15:00Z
KXETH15M-25DEC121800-00,KXETH15M-25DEC121800,"ETH price up in next 15 mins?",finalized,yes,,20,2025-12-12T23:00:00Z,2025-12-19T23:00:00Z
KXETH15M-25DEC121745-45,KXETH15M-25DEC121745,"ETH price up in next 15 mins?",finalized,no,,18,2025-12-12T22:45:00Z,2025-12-19T22:45:00Z
KXETH15M-25DEC121730-30,KXETH15M-25DEC121730,"ETH price up in next 15 mins?",finalized,yes,,18,2025-12-12T22:30:00Z,2025-12-19T22:30:00Z
KXETH15M-25DEC121715-15,KXETH15M-25DEC121715,"ETH price up in next 15 mins?",finalized,yes,,38,2025-12-12T22:15:00Z,2025-12-19T22:15:00Z
KXETH15M-25DEC121700-00,KXETH15M-25DEC121700,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T22:00:00Z,2025-12-19T22:00:00Z
KXETH15M-25DEC121645-45,KXETH15M-25DEC121645,"ETH price up in next 15 mins?",finalized,yes,,56,2025-12-12T21:45:00Z,2025-12-19T21:45:00Z
KXETH15M-25DEC121630-30,KXETH15M-25DEC121630,"ETH price up in next 15 mins?",finalized,no,,109,2025-12-12T21:30:00Z,2025-12-19T21:30:00Z
KXETH15M-25DEC121615-15,KXETH15M-25DEC121615,"ETH price up in next 15 mins?",finalized,yes,,91,2025-12-12T21:15:00Z,2025-12-19T21:15:00Z
KXETH15M-25DEC121600-00,KXETH15M-25DEC121600,"ETH price up in next 15 mins?",finalized,yes,,75,2025-12-12T21:00:00Z,2025-12-19T21:00:00Z
KXETH15M-25DEC121545-45,KXETH15M-25DEC121545,"ETH price up in next 15 mins?",finalized,yes,,85,2025-12-12T20:45:00Z,2025-12-19T20:45:00Z
KXETH15M-25DEC121530-30,KXETH15M-25DEC121530,"ETH price up in next 15 mins?",finalized,yes,,206,2025-12-12T20:30:00Z,2025-12-19T20:30:00Z
KXETH15M-25DEC121515-15,KXETH15M-25DEC121515,"ETH price up in next 15 mins?",finalized,no,,641,2025-12-12T20:15:00Z,2025-12-19T20:15:00Z
KXETH15M-25DEC121500-00,KXETH15M-25DEC121500,"ETH price up in next 15 mins?",finalized,yes,,395,2025-12-12T20:00:00Z,2025-12-19T20:00:00Z
KXETH15M-25DEC121445-45,KXETH15M-25DEC121445,"ETH price up in next 15 mins?",finalized,no,,50,2025-12-12T19:45:00Z,2025-12-19T19:45:00Z
KXETH15M-25DEC121430-30,KXETH15M-25DEC121430,"ETH price up in next 15 mins?",finalized,yes,,10,2025-12-12T19:30:00Z,2025-12-19T19:30:00Z
KXETH15M-25DEC121415-15,KXETH15M-25DEC121415,"ETH price up in next 15 mins?",finalized,no,,214,2025-12-12T19:15:00Z,2025-12-19T19:15:00Z
KXETH15M-25DEC121400-00,KXETH15M-25DEC121400,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T19:00:00Z,2025-12-19T19:00:00Z
KXETH15M-25DEC121345-45,KXETH15M-25DEC121345,"ETH price up in next 15 mins?",finalized,yes,,2,2025-12-12T18:45:00Z,2025-12-19T18:45:00Z
KXETH15M-25DEC121330-30,KXETH15M-25DEC121330,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T18:30:00Z,2025-12-19T18:30:00Z
KXETH15M-25DEC121315-15,KXETH15M-25DEC121315,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T18:15:00Z,2025-12-19T18:15:00Z
KXETH15M-25DEC121300-00,KXETH15M-25DEC121300,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T18:00:00Z,2025-12-19T18:00:00Z
KXETH15M-25DEC121245-45,KXETH15M-25DEC121245,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T17:45:00Z,2025-12-19T17:45:00Z
KXETH15M-25DEC121230-30,KXETH15M-25DEC121230,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T17:30:00Z,2025-12-19T17:30:00Z
KXETH15M-25DEC121215-15,KXETH15M-25DEC121215,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T17:15:00Z,2025-12-19T17:15:00Z
KXETH15M-25DEC121200-00,KXETH15M-25DEC121200,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T17:00:00Z,2025-12-19T17:00:00Z
KXETH15M-25DEC121145-45,KXETH15M-25DEC121145,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T16:45:00Z,2025-12-19T16:45:00Z
KXETH15M-25DEC121130-30,KXETH15M-25DEC121130,"ETH price up in next 15 mins?",finalized,yes,,0,2025-12-12T16:30:00Z,2025-12-19T16:30:00Z
KXETH15M-25DEC121115-15,KXETH15M-25DEC121115,"ETH price up in next 15 mins?",finalized,yes,,3656,2025-12-12T16:15:00Z,2025-12-19T16:15:00Z
KXETH15M-25DEC121100-00,KXETH15M-25DEC121100,"ETH price up in next 15 mins?",finalized,no,,5,2025-12-12T16:00:00Z,2025-12-19T16:00:00Z
KXETH15M-25DEC121045-45,KXETH15M-25DEC121045,"ETH price up in next 15 mins?",finalized,no,,0,2025-12-12T15:45:00Z,2025-12-19T15:45:00Z
